id,duration,codec,width,height,bitrate,category,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
7113,216.55,h264,320,240,291150,Film & Animation,29,112,6379,0,6491,1789334,6091735,0,7881069,h264,3000000,15,1920,1080,643680,81.201
7114,250.017,h264,320,240,153059,Comedy,29,128,7366,0,7494,856855,3926589,0,4783444,h264,539000,24,1280,720,316992,32.366
7115,368.32,vp8,640,480,29096,Gaming,25.02174,74,9134,0,9208,869558,470067,0,1339625,h264,242000,29.97,1920,1080,634176,29.058
7116,110.966995,h264,480,360,397112,Music,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,539000,24,1280,720,216820,19.333
7117,131.76,vp8,640,480,104723,People & Blogs,25.145039,37,3257,0,3294,945865,778937,0,1724802,h264,56000,24,1920,1080,666680,26.026
7118,311.1,mpeg4,176,144,56416,Sports,12,113,3620,0,3733,127552,2066350,0,2193902,h264,242000,15,1280,720,310488,14.617
7119,326.58832,h264,1920,1080,5999648,People & Blogs,23,174,7656,0,7830,16603953,228322925,0,244926878,mpeg4,820000,24,1280,720,218932,12.037
7120,250.017,h264,320,240,153059,News & Politics,29,128,7366,0,7494,856855,3926589,0,4783444,mpeg4,242000,24,1920,1080,218664,12.225
7121,326.583,vp8,640,480,1055982,News & Politics,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,mpeg4,820000,24,1920,1080,212596,14.089
7122,204.938,h264,480,360,297373,Music,16,111,3169,0,3280,1451634,6166260,0,7617894,vp8,5000000,25,1280,720,84260,12.477
7123,127.221664,h264,1920,1080,3080852,Sports,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,109000,29.97,640,480,217544,20.093
7124,273.816,vp8,1920,1080,1571003,Entertainment,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,3000000,29.97,176,144,219656,10.173
7125,110.966995,h264,480,360,397112,Sports,30,59,3271,0,3330,529627,4978664,0,5508291,h264,820000,29.97,1920,1080,643748,82.065
7126,222.53334,h264,480,360,500449,Entertainment,30,219,6457,0,6676,2821722,11099102,0,13920824,vp8,820000,15,1280,720,217336,13.861
7127,255.28,flv,320,240,250276,Gaming,25,110,6272,0,6382,611474,7374864,0,7986338,mpeg4,820000,29.97,1280,720,216820,11.025
7128,906.5983,mpeg4,176,144,56108,People & Blogs,12,187,10692,0,10879,597549,5760936,0,6358485,vp8,5000000,15,1280,720,165668,13.133
7129,39.055,h264,1920,1080,5992818,Autos & Vehicles,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,109000,25,1920,1080,215848,43.639
7130,110.966995,h264,480,360,397112,People & Blogs,30,59,3271,0,3330,529627,4978664,0,5508291,h264,3000000,24,1920,1080,644228,133.852
7131,77.233,h264,480,360,382461,People & Blogs,30,53,2265,0,2318,182297,3510033,0,3692330,h264,539000,12,640,480,219480,12.797
7132,1768.9417,mpeg4,176,144,56152,Music,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,5000000,15,640,480,246088,25.454
7133,107.443,vp8,480,360,320011,Howto & Style,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,242000,24,1920,1080,216820,12.425
7134,384.451,h264,640,480,646432,Comedy,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,3000000,24,480,360,217852,18.453
7135,39.055,h264,1920,1080,5992818,Gaming,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,109000,24,480,360,215848,12.757
7136,69.93833,mpeg4,176,144,56717,Entertainment,12,14,825,0,839,47521,448322,0,495843,vp8,820000,15,1920,1080,221152,22.321
7137,292.092,h264,480,360,480125,People & Blogs,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,242000,29.97,1920,1080,646456,54.251
7138,37.011665,h264,1280,720,2759449,Gaming,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,5000000,24,640,480,219480,43.567
7139,130.35667,mpeg4,176,144,54590,Pets & Animals,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,29.97,1280,720,310116,19.577
7140,292.092,h264,480,360,480125,News & Politics,29,156,8599,0,8755,2375028,15155062,0,17530090,vp8,3000000,29.97,1920,1080,219480,67.092
7141,203.198,flv,320,240,239336,Entertainment,29,104,5974,0,6078,853613,5225468,0,6079081,h264,5000000,29.97,1920,1080,611756,152.238
7142,473,h264,320,240,164017,Entertainment,25,198,10924,704,11826,1419320,8047423,0,9697521,h264,242000,25,640,480,220900,15.057
7143,645.84,vp8,320,240,95903,Entertainment,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,vp8,820000,25,1920,1080,219200,39.13
7144,448.575,vp8,1280,720,2052426,Comedy,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,242000,24,480,360,217080,11.429
7145,426.945,h264,1280,720,1064703,Music,29,228,12567,0,12795,11297544,45523691,0,56821235,mpeg4,242000,25,1920,1080,219480,13.169
7146,326.58832,h264,1920,1080,5999648,Sports,23,174,7656,0,7830,16603953,228322925,0,244926878,mpeg4,5000000,25,640,480,218932,10.341
7147,340.424,flv,320,240,244491,Comedy,11,69,4012,0,4081,1168939,9234909,0,10403848,h264,820000,29.97,480,360,221152,10.889
7148,37.011665,h264,1280,720,2759449,Music,29,21,1088,0,1109,1899633,10866846,0,12766479,mpeg4,539000,25,1920,1080,219480,15.285
7149,33.09,h264,320,240,279173,People & Blogs,13,22,434,0,456,101794,1052937,0,1154731,h264,242000,25,1920,1080,630236,51.511
7150,581.233,h264,480,360,295979,Film & Animation,30,310,17128,0,17438,10151572,11352574,0,21504146,mpeg4,56000,29.97,1280,720,218932,10.057
7151,157.891,h264,480,360,406908,People & Blogs,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,242000,12,1920,1080,219464,19.501
7152,143.03334,mpeg4,176,144,51082,People & Blogs,12,31,1685,0,1716,56405,856907,0,913312,h264,3000000,15,1280,720,308540,47.763
7153,177.33333,mpeg4,176,144,53707,People & Blogs,12,37,2091,0,2128,100969,1089548,0,1190517,vp8,3000000,24,1280,720,163064,12.405
7154,286.995,h264,480,360,508160,Music,23,156,6726,0,6882,2285153,15944803,0,18229956,h264,3000000,24,480,360,216820,20.937
7155,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,539000,29.97,640,480,221160,21.985
7156,37.011665,h264,1280,720,2759449,Music,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,5000000,24,1280,720,219480,42.983
7157,304.927,vp8,320,240,134334,Gaming,25.075659,82,7541,0,7623,833754,4286526,0,5120280,h264,242000,24,640,480,216820,11.329
7158,222.53334,h264,480,360,500449,Howto & Style,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,3000000,25,1280,720,325328,53.959
7159,64.933,flv,320,240,236793,Music,15,39,936,0,975,318954,1603007,0,1921961,vp8,242000,24,1920,1080,217080,21.889
7160,130.35667,mpeg4,176,144,54590,Comedy,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,25,1280,720,45548,16.309
7161,326.583,vp8,640,480,1055982,Music,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,3000000,29.97,640,480,215712,29.81
7162,43.827,flv,320,240,272273,Gaming,25,23,1081,0,1104,137210,1354404,0,1491614,vp8,820000,25,1920,1080,218932,38.254
7163,339.667,h264,640,480,257699,People & Blogs,30,181,10010,0,10191,10121223,820261,0,10941484,h264,242000,15,1920,1080,641748,24.054
7164,64.933,flv,320,240,236793,People & Blogs,15,39,936,0,975,318954,1603007,0,1921961,h264,5000000,24,640,480,217080,26.578
7165,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,3000000,12,1920,1080,215940,38.338
7166,326.583,vp8,640,480,1055982,Nonprofits & Activis,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,mpeg4,820000,29.97,1280,720,212772,11.425
7167,107.443,vp8,480,360,320011,Howto & Style,30.093458,30,3190,0,3220,671936,3625932,0,4297868,vp8,242000,12,1920,1080,216820,20.809
7168,157.891,h264,480,360,406908,Gaming,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,109000,29.97,1280,720,219464,20.117
7169,37.011665,h264,1280,720,2759449,Nonprofits & Activis,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,56000,24,640,480,219480,14.153
7170,130.35667,mpeg4,176,144,54590,Travel & Events,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,25,640,480,135492,21.909
7171,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,vp8,820000,15,1280,720,216820,12.653
7172,69.933,flv,320,240,272898,Music,15,37,1013,0,1050,349781,2035796,0,2385577,mpeg4,109000,24,1920,1080,219656,12.941
7173,255.28,flv,320,240,250276,News & Politics,25,110,6272,0,6382,611474,7374864,0,7986338,h264,539000,15,1920,1080,630576,49.479
7174,86.486,h264,640,480,356037,Science & Technology,29,46,2547,0,2593,819680,3029350,0,3849030,vp8,56000,25,1920,1080,219656,27.03
7175,106.765,h264,1280,720,849586,Entertainment,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,539000,25,640,480,219480,13.537
7176,440.967,h264,320,240,281642,News & Politics,30,236,12994,0,13230,2444863,13079542,0,15524405,mpeg4,5000000,24,1920,1080,219656,12.085
7177,448.575,vp8,1280,720,2052426,Music,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,5000000,15,1920,1080,217080,60.512
7178,395.44,vp8,1280,720,1611942,News & Politics,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,h264,3000000,15,1920,1080,663012,44.607
7179,37.011665,h264,1280,720,2759449,Gaming,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,56000,24,640,480,219480,14.841
7180,37.011665,h264,1280,720,2759449,People & Blogs,29,21,1088,0,1109,1899633,10866846,0,12766479,mpeg4,820000,24,1920,1080,219480,14.873
7181,204.938,h264,480,360,297373,People & Blogs,16,111,3169,0,3280,1451634,6166260,0,7617894,h264,5000000,12,1920,1080,650136,55.703
7182,130.35667,mpeg4,176,144,54590,Gaming,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,1920,1080,87640,32.198
7183,395.44,vp8,1280,720,1611942,Comedy,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,vp8,56000,24,1280,720,221160,16.825
7184,106.765,h264,1280,720,849586,Entertainment,25,66,2603,0,2669,4427240,6911026,0,11338266,vp8,242000,15,1280,720,219480,12.869
7185,80.536,h264,480,360,690041,Sports,29,43,2374,0,2417,618732,6327913,0,6946645,vp8,3000000,24,1280,720,219480,37.078
7186,42.2,h264,480,360,288705,Gaming,25,23,1033,0,1056,216154,1306770,0,1522924,h264,56000,25,1920,1080,661752,37.982
7187,59.883,vp8,1280,720,994960,Education,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,109000,12,640,480,162520,10.553
7188,143.03334,mpeg4,176,144,51082,People & Blogs,12,31,1685,0,1716,56405,856907,0,913312,h264,3000000,12,480,360,219656,12.513
7189,106.765,h264,1280,720,849586,People & Blogs,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,539000,15,640,480,219480,10.365
7190,292.092,h264,480,360,480125,Sports,29,156,8599,0,8755,2375028,15155062,0,17530090,vp8,56000,12,1280,720,219480,10.949
7191,860.056,vp8,1280,720,2688309,Entertainment,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,mpeg4,109000,12,1920,1080,257476,11.493
7192,239.14166,h264,480,360,500198,People & Blogs,25,110,5868,0,5978,1406751,13545526,0,14952277,h264,3000000,29.97,1920,1080,676948,149.457
7193,67.583336,mpeg4,176,144,51225,Gaming,12,15,777,0,792,47585,385164,0,432749,h264,820000,25,1920,1080,634068,58.808
7194,395.44,vp8,1280,720,1611942,Gaming,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,h264,56000,25,1280,720,315976,14.473
7195,254.922,vp8,480,360,260667,Autos & Vehicles,30.062992,51,7585,0,7636,918325,7387906,0,8306231,mpeg4,109000,29.97,1920,1080,221160,17.097
7196,292.092,h264,480,360,480125,Comedy,29,156,8599,0,8755,2375028,15155062,0,17530090,vp8,820000,15,1280,720,219480,17.993
7197,39.055,h264,1920,1080,5992818,Pets & Animals,30,26,1144,0,1170,839251,28416939,0,29256190,h264,539000,25,480,360,216020,26.198
7198,177.33333,mpeg4,176,144,53707,Pets & Animals,12,37,2091,0,2128,100969,1089548,0,1190517,h264,5000000,15,640,480,164736,17.485
7199,384.451,h264,640,480,646432,People & Blogs,29,205,11318,0,11523,2839955,28225248,0,31065203,vp8,56000,24,1280,720,217568,17.257
7200,340.424,flv,320,240,244491,People & Blogs,11,69,4012,0,4081,1168939,9234909,0,10403848,h264,109000,24,1280,720,296240,16.269
7201,80.536,h264,480,360,690041,Entertainment,29,43,2374,0,2417,618732,6327913,0,6946645,h264,109000,29.97,640,480,219480,14.805
7202,157.80167,h264,1280,720,2885589,People & Blogs,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,242000,29.97,480,360,216064,12.465
7203,157.80167,h264,1280,720,2885589,Comedy,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,5000000,24,1280,720,216056,25.95
7204,39.055,h264,1920,1080,5992818,Gaming,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,820000,29.97,320,240,215848,10.045
7205,326.583,vp8,640,480,1055982,Film & Animation,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,vp8,820000,12,1280,720,212880,12.461
7206,157.891,h264,480,360,406908,Entertainment,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,539000,29.97,1280,720,219464,22.341
7207,33.09,h264,320,240,279173,People & Blogs,13,22,434,0,456,101794,1052937,0,1154731,vp8,56000,25,1920,1080,219480,20.757
7208,203.198,flv,320,240,239336,People & Blogs,29,104,5974,0,6078,853613,5225468,0,6079081,vp8,539000,24,1920,1080,221160,37.682
7209,110.966995,h264,480,360,397112,Music,30,59,3271,0,3330,529627,4978664,0,5508291,mpeg4,109000,24,1920,1080,216820,13.441
7210,1140.349,vp8,1280,720,2394626,News & Politics,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,5000000,25,480,360,219480,29.562
7211,167.39166,h264,1280,720,2207484,Science & Technology,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,242000,24,1280,720,344656,27.874
7212,74.535,mpeg4,176,144,55305,Education,12,15,879,0,894,23996,491276,0,515272,h264,242000,24,1920,1080,629344,37.99
7213,77.233,h264,480,360,382461,Entertainment,30,53,2265,0,2318,182297,3510033,0,3692330,h264,5000000,24,480,360,219480,18.313
7214,316.95166,mpeg4,176,144,55396,News & Politics,12,64,3739,0,3803,111850,2082902,0,2194752,h264,56000,29.97,1920,1080,643508,43.535
7215,448.575,vp8,1280,720,2052426,Film & Animation,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,3000000,29.97,640,480,217080,42.283
7216,254.922,vp8,480,360,260667,Music,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,242000,24,1920,1080,650412,41.207
7217,304.927,vp8,320,240,134334,Sports,25.075659,82,7541,0,7623,833754,4286526,0,5120280,vp8,3000000,15,1280,720,216820,15.349
7218,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,mpeg4,3000000,25,1920,1080,216064,13.209
7219,326.58832,h264,1920,1080,5999648,Gaming,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,56000,25,1280,720,218932,29.806
7220,130.35667,mpeg4,176,144,54590,Gaming,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,1280,720,48156,16.649
7221,39.055,h264,1920,1080,5992818,Entertainment,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,3000000,12,1920,1080,215848,14.813
7222,74.535,mpeg4,176,144,55305,Film & Animation,12,15,879,0,894,23996,491276,0,515272,mpeg4,3000000,24,1920,1080,219200,12.105
7223,391.08,h264,640,480,230847,Music,25,209,9569,0,9778,9023743,2261252,0,11284995,vp8,3000000,25,1280,720,219480,11.845
7224,43.827,flv,320,240,272273,Music,25,23,1081,0,1104,137210,1354404,0,1491614,h264,539000,29.97,1280,720,297016,43.507
7225,384.451,h264,640,480,646432,Comedy,29,205,11318,0,11523,2839955,28225248,0,31065203,mpeg4,56000,29.97,1920,1080,217544,15.585
7226,384.451,h264,640,480,646432,Music,29,205,11318,0,11523,2839955,28225248,0,31065203,mpeg4,3000000,29.97,1280,720,217568,11.905
7227,273.816,vp8,1920,1080,1571003,Education,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,109000,24,640,480,219656,13.961
7228,714.371,vp8,1280,720,652356,Entertainment,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,5000000,29.97,480,360,164988,10.069
7229,426.945,h264,1280,720,1064703,Gaming,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,5000000,15,1920,1080,674852,99.706
7230,368.32,vp8,640,480,29096,Howto & Style,25.02174,74,9134,0,9208,869558,470067,0,1339625,vp8,539000,24,1920,1080,221152,26.75
7231,167.39166,h264,1280,720,2207484,Music,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,5000000,12,320,240,219656,12.437
7232,860.056,vp8,1280,720,2688309,News & Politics,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,3000000,12,480,360,262600,11.825
7233,80.536,h264,480,360,690041,Sports,29,43,2374,0,2417,618732,6327913,0,6946645,vp8,3000000,25,480,360,219480,12.665
7234,255.28,flv,320,240,250276,Travel & Events,25,110,6272,0,6382,611474,7374864,0,7986338,vp8,5000000,12,1280,720,216820,18.333
7235,80.536,h264,480,360,690041,Entertainment,29,43,2374,0,2417,618732,6327913,0,6946645,mpeg4,56000,29.97,1920,1080,219480,17.729
7236,304.927,vp8,320,240,134334,People & Blogs,25.075659,82,7541,0,7623,833754,4286526,0,5120280,mpeg4,5000000,24,1280,720,216820,10.337
7237,143.03334,mpeg4,176,144,51082,Music,12,31,1685,0,1716,56405,856907,0,913312,h264,5000000,12,1280,720,309500,51.507
7238,311.1,mpeg4,176,144,56416,Film & Animation,12,113,3620,0,3733,127552,2066350,0,2193902,vp8,242000,25,1920,1080,221160,15.625
7239,1140.349,vp8,1280,720,2394626,Entertainment,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,flv,539000,29.97,1920,1080,219480,10.813
7240,39.055,h264,1920,1080,5992818,Entertainment,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,5000000,24,1920,1080,216020,70.292
7241,286.995,h264,480,360,508160,Sports,23,156,6726,0,6882,2285153,15944803,0,18229956,vp8,109000,15,1280,720,216820,12.989
7242,218.802,vp8,480,360,121349,People & Blogs,25.08257,50,5418,0,5468,957725,2361217,0,3318942,mpeg4,3000000,29.97,1280,720,70144,12.761
7243,714.371,vp8,1280,720,652356,Film & Animation,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,h264,539000,24,1280,720,328924,37.438
7244,130.35667,mpeg4,176,144,54590,Music,12,27,1537,0,1564,64483,825054,0,889537,h264,242000,12,1920,1080,632276,29.806
7245,326.58832,h264,1920,1080,5999648,Gaming,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,3000000,12,320,240,218932,10.153
7246,645.84,vp8,320,240,95903,Travel & Events,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,mpeg4,539000,25,1920,1080,218932,13.793
7247,86.486,h264,640,480,356037,People & Blogs,29,46,2547,0,2593,819680,3029350,0,3849030,h264,56000,15,1920,1080,668080,20.137
7248,157.80167,h264,1280,720,2885589,Music,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,5000000,15,640,480,216064,25.658
7249,33.09,h264,320,240,279173,Entertainment,13,22,434,0,456,101794,1052937,0,1154731,vp8,3000000,15,1920,1080,219480,34.846
7250,340.424,flv,320,240,244491,Music,11,69,4012,0,4081,1168939,9234909,0,10403848,vp8,5000000,29.97,1920,1080,221152,29.626
7251,426.945,h264,1280,720,1064703,Education,29,228,12567,0,12795,11297544,45523691,0,56821235,vp8,56000,24,1920,1080,219480,29.838
7252,282.56,h264,640,480,559834,People & Blogs,25,145,6920,0,7065,4966509,14806840,0,19773349,h264,820000,25,1920,1080,662452,51.215
7253,490.6,h264,480,360,300437,Entertainment,25,256,12010,0,12266,1448177,16976151,0,18424328,h264,5000000,12,640,480,219480,18.829
7254,217.518,h264,480,360,83054,Film & Animation,29,112,6408,0,6520,406683,1851539,0,2258222,h264,3000000,24,640,480,217080,15.897
7255,714.371,vp8,1280,720,652356,Music,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,h264,242000,25,1280,720,328360,27.414
7256,39.055,h264,1920,1080,5992818,Entertainment,30,26,1144,0,1170,839251,28416939,0,29256190,flv,5000000,25,1920,1080,216020,12.533
7257,1768.9417,mpeg4,176,144,56152,Science & Technology,12,354,20873,0,21227,1382103,11034284,0,12416387,vp8,3000000,12,1280,720,223892,18.813
7258,282.56,h264,640,480,559834,Gaming,25,145,6920,0,7065,4966509,14806840,0,19773349,vp8,3000000,15,1920,1080,221152,25.73
7259,157.891,h264,480,360,406908,Music,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,56000,25,1280,720,219464,14.873
7260,452.689,vp8,320,240,66680,Music,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,3000000,12,480,360,254648,15.353
7261,458.625,h264,640,480,517364,Autos & Vehicles,29,245,13501,0,13746,5308581,24350943,0,29659524,h264,3000000,29.97,1920,1080,682660,86.245
7262,143.03334,mpeg4,176,144,51082,People & Blogs,12,31,1685,0,1716,56405,856907,0,913312,h264,3000000,12,1280,720,309072,46.779
7263,458.625,h264,640,480,517364,Education,29,245,13501,0,13746,5308581,24350943,0,29659524,h264,56000,25,1920,1080,679744,30.422
