id,duration,codec,width,height,bitrate,category,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem
14421,127.221664,h264,1920,1080,3080852,Pets & Animals,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,820000,29.97,1920,1080,708488
14422,274.541,vp8,480,360,139791,Science & Technology,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,242000,15,1920,1080,656640
14423,906.5983,mpeg4,176,144,56108,People & Blogs,12,187,10692,0,10879,597549,5760936,0,6358485,h264,5000000,12,1920,1080,652892
14424,395.44,vp8,1280,720,1611942,Sports,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,mpeg4,109000,29.97,1280,720,221160
14425,69.933,flv,320,240,272898,Entertainment,15,37,1013,0,1050,349781,2035796,0,2385577,mpeg4,3000000,25,1920,1080,219656
14426,42.2,h264,480,360,288705,Entertainment,25,23,1033,0,1056,216154,1306770,0,1522924,vp8,242000,29.97,1280,720,216820
14427,131.76,vp8,640,480,104723,People & Blogs,25.145039,37,3257,0,3294,945865,778937,0,1724802,vp8,56000,24,1920,1080,221152
14428,326.583,vp8,640,480,1055982,Comedy,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,3000000,24,1920,1080,654172
14429,384.451,h264,640,480,646432,Comedy,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,242000,15,1280,720,339872
14430,340.424,flv,320,240,244491,People & Blogs,11,69,4012,0,4081,1168939,9234909,0,10403848,h264,5000000,12,1280,720,298956
14431,255.28,flv,320,240,250276,People & Blogs,25,110,6272,0,6382,611474,7374864,0,7986338,vp8,242000,24,1280,720,216820
14432,250.017,h264,320,240,153059,Film & Animation,29,128,7366,0,7494,856855,3926589,0,4783444,vp8,820000,29.97,1920,1080,218664
14433,270.655,vp8,640,480,652967,Gaming,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,vp8,56000,24,1280,720,219480
14434,110.966995,h264,480,360,397112,Gaming,30,59,3271,0,3330,529627,4978664,0,5508291,h264,5000000,15,1920,1080,644916
14435,225.08,h264,480,360,538452,Entertainment,25,113,5515,0,5628,1873408,13275961,0,15149369,vp8,820000,24,1280,720,216820
14436,448.575,vp8,1280,720,2052426,Film & Animation,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,820000,24,1280,720,317836
14437,476.957,vp8,1280,720,1387100,Comedy,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,h264,5000000,29.97,320,240,165700
14438,43.827,flv,320,240,272273,Sports,25,23,1081,0,1104,137210,1354404,0,1491614,vp8,3000000,29.97,640,480,218932
14439,250.017,h264,320,240,153059,Music,29,128,7366,0,7494,856855,3926589,0,4783444,vp8,56000,25,1280,720,218664
14440,74.535,mpeg4,176,144,55305,Gaming,12,15,879,0,894,23996,491276,0,515272,vp8,820000,24,1280,720,219200
14441,254.922,vp8,480,360,260667,Music,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,820000,12,640,480,221160
14442,203.198,flv,320,240,239336,Music,29,104,5974,0,6078,853613,5225468,0,6079081,vp8,109000,24,1920,1080,221160
14443,163.897,flv,320,240,267032,Entertainment,29,87,4826,0,4913,824159,4646573,0,5470732,h264,242000,25,640,480,219656
14444,216.55,h264,320,240,291150,Music,29,112,6379,0,6491,1789334,6091735,0,7881069,h264,539000,12,1280,720,317408
14445,107.443,vp8,480,360,320011,Gaming,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,539000,24,480,360,216820
14446,440.967,h264,320,240,281642,Comedy,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,3000000,24,640,480,219656
14447,157.80167,h264,1280,720,2885589,Sports,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,5000000,12,1920,1080,701192
14448,250.017,h264,320,240,153059,Gaming,29,128,7366,0,7494,856855,3926589,0,4783444,vp8,3000000,12,1280,720,218664
14449,95.267,vp8,320,240,109654,People & Blogs,15.042106,20,1409,0,1429,180535,1125267,0,1305802,mpeg4,820000,29.97,1280,720,69840
14450,292.092,h264,480,360,480125,People & Blogs,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,820000,24,480,360,219480
14451,216.55,h264,320,240,291150,Gaming,29,112,6379,0,6491,1789334,6091735,0,7881069,vp8,539000,25,1280,720,195536
14452,77.233,h264,480,360,382461,People & Blogs,30,53,2265,0,2318,182297,3510033,0,3692330,mpeg4,242000,24,1920,1080,219480
14453,473,h264,320,240,164017,Gaming,25,198,10924,704,11826,1419320,8047423,0,9697521,h264,5000000,25,1280,720,319664
14454,203.198,flv,320,240,239336,Autos & Vehicles,29,104,5974,0,6078,853613,5225468,0,6079081,mpeg4,5000000,29.97,1920,1080,221160
14455,98.683334,mpeg4,176,144,55552,Entertainment,12,20,1164,0,1184,48267,636993,0,685260,mpeg4,820000,25,1920,1080,217864
14456,645.84,vp8,320,240,95903,Gaming,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,820000,15,1280,720,318644
14457,49.178333,mpeg4,176,144,54338,Music,7,10,334,0,344,33046,300986,0,334032,h264,3000000,12,1920,1080,653576
14458,316.95166,mpeg4,176,144,55396,Gaming,12,64,3739,0,3803,111850,2082902,0,2194752,vp8,5000000,12,1920,1080,165700
14459,98.683334,mpeg4,176,144,55552,People & Blogs,12,20,1164,0,1184,48267,636993,0,685260,h264,56000,29.97,1280,720,310244
14460,157.891,h264,480,360,406908,Music,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,3000000,29.97,1280,720,219464
14461,77.233,h264,480,360,382461,Entertainment,30,53,2265,0,2318,182297,3510033,0,3692330,vp8,820000,15,1920,1080,219480
14462,440.967,h264,320,240,281642,News & Politics,30,236,12994,0,13230,2444863,13079542,0,15524405,mpeg4,539000,24,1920,1080,219656
14463,130.35667,mpeg4,176,144,54590,Sports,12,27,1537,0,1564,64483,825054,0,889537,vp8,242000,12,1920,1080,87092
14464,304.927,vp8,320,240,134334,Entertainment,25.075659,82,7541,0,7623,833754,4286526,0,5120280,mpeg4,3000000,24,1920,1080,216820
14465,906.5983,mpeg4,176,144,56108,Music,12,187,10692,0,10879,597549,5760936,0,6358485,h264,3000000,29.97,480,360,165668
14466,43.827,flv,320,240,272273,People & Blogs,25,23,1081,0,1104,137210,1354404,0,1491614,h264,109000,24,640,480,218932
14467,86.486,h264,640,480,356037,Autos & Vehicles,29,46,2547,0,2593,819680,3029350,0,3849030,h264,5000000,29.97,640,480,219656
14468,860.056,vp8,1280,720,2688309,Sports,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,539000,25,1920,1080,262296
14469,45.399998,h264,640,480,1152951,Autos & Vehicles,30,24,1339,0,1363,253008,6289991,0,6542999,vp8,56000,15,1280,720,60284
14470,127.221664,h264,1920,1080,3080852,Film & Animation,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,242000,25,640,480,217348
14471,69.93833,mpeg4,176,144,56717,Autos & Vehicles,12,14,825,0,839,47521,448322,0,495843,h264,820000,29.97,1280,720,310572
14472,384.451,h264,640,480,646432,Entertainment,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,539000,25,1280,720,339596
14473,222.53334,h264,480,360,500449,Film & Animation,30,219,6457,0,6676,2821722,11099102,0,13920824,mpeg4,242000,29.97,1920,1080,217336
14474,163.897,flv,320,240,267032,Entertainment,29,87,4826,0,4913,824159,4646573,0,5470732,h264,3000000,29.97,1920,1080,628880
14475,43.827,flv,320,240,272273,Sports,25,23,1081,0,1104,137210,1354404,0,1491614,vp8,5000000,12,1920,1080,218932
14476,1140.349,vp8,1280,720,2394626,Education,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,3000000,29.97,480,360,219480
14477,130.35667,mpeg4,176,144,54590,Film & Animation,12,27,1537,0,1564,64483,825054,0,889537,h264,3000000,25,1280,720,309712
14478,157.80167,h264,1280,720,2885589,Comedy,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,5000000,25,1920,1080,216056
14479,189.956,flv,320,240,231296,People & Blogs,29,97,5597,0,5694,580292,4911734,0,5492026,vp8,820000,29.97,1280,720,218664
14480,1140.349,vp8,1280,720,2394626,News & Politics,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,3000000,15,320,240,219480
14481,476.957,vp8,1280,720,1387100,Entertainment,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,h264,109000,29.97,1920,1080,676316
14482,750.433,vp8,1280,720,794075,Entertainment,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,h264,242000,29.97,1280,720,326904
14483,80.536,h264,480,360,690041,Pets & Animals,29,43,2374,0,2417,618732,6327913,0,6946645,vp8,539000,25,480,360,219480
14484,107.443,vp8,480,360,320011,People & Blogs,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,242000,24,640,480,216820
14485,176.901,vp8,480,360,26968,Gaming,25.113636,38,4382,0,4420,393395,202954,0,596349,vp8,3000000,12,1920,1080,218932
14486,52.68,h264,480,360,372001,People & Blogs,25,53,1265,0,1318,870136,1579497,0,2449633,vp8,5000000,29.97,1920,1080,140080
14487,1140.349,vp8,1280,720,2394626,Education,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,vp8,109000,29.97,1920,1080,219480
14488,458.625,h264,640,480,517364,Autos & Vehicles,29,245,13501,0,13746,5308581,24350943,0,29659524,h264,3000000,24,640,480,216820
14489,59.883,vp8,1280,720,994960,Entertainment,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,56000,24,1920,1080,665524
14490,225.08,h264,480,360,538452,People & Blogs,25,113,5515,0,5628,1873408,13275961,0,15149369,vp8,56000,29.97,1280,720,216820
14491,1768.9417,mpeg4,176,144,56152,Pets & Animals,12,354,20873,0,21227,1382103,11034284,0,12416387,vp8,242000,15,1280,720,221160
14492,239.14166,h264,480,360,500198,Travel & Events,25,110,5868,0,5978,1406751,13545526,0,14952277,vp8,539000,12,1920,1080,100564
14493,286.995,h264,480,360,508160,Entertainment,23,156,6726,0,6882,2285153,15944803,0,18229956,h264,5000000,15,480,360,216820
14494,239.14166,h264,480,360,500198,Music,25,110,5868,0,5978,1406751,13545526,0,14952277,vp8,109000,12,1920,1080,99504
14495,290.01666,mpeg4,176,144,52783,News & Politics,12,61,3417,0,3478,119325,1794184,0,1913509,h264,5000000,25,640,480,139940
14496,39.055,h264,1920,1080,5992818,Comedy,30,26,1144,0,1170,839251,28416939,0,29256190,h264,56000,25,320,240,216020
14497,203.198,flv,320,240,239336,People & Blogs,29,104,5974,0,6078,853613,5225468,0,6079081,h264,56000,24,1920,1080,610500
14498,326.58832,h264,1920,1080,5999648,People & Blogs,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,242000,15,1920,1080,218932
14499,63.667,h264,640,480,972572,People & Blogs,15,33,923,0,956,1259657,6480438,0,7740095,vp8,109000,15,1920,1080,219656
14500,217.518,h264,480,360,83054,Gaming,29,112,6408,0,6520,406683,1851539,0,2258222,h264,820000,24,640,480,217080
14501,379.32,h264,480,360,181960,Music,25,195,9289,0,9484,3392479,5235193,0,8627672,vp8,3000000,25,1280,720,219480
14502,292.092,h264,480,360,480125,Shows,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,5000000,12,320,240,219480
14503,106.765,h264,1280,720,849586,Music,25,66,2603,0,2669,4427240,6911026,0,11338266,mpeg4,3000000,25,1920,1080,219480
14504,59.883,vp8,1280,720,994960,Comedy,30.38983,13,1780,0,1793,481774,6965881,0,7447655,vp8,820000,29.97,1280,720,155028
14505,80.536,h264,480,360,690041,Music,29,43,2374,0,2417,618732,6327913,0,6946645,h264,109000,12,1280,720,326272
14506,52.68,h264,480,360,372001,Entertainment,25,53,1265,0,1318,870136,1579497,0,2449633,h264,820000,12,640,480,155028
14507,326.583,vp8,640,480,1055982,Nonprofits & Activis,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,5000000,15,1280,720,326560
14508,452.689,vp8,320,240,66680,People & Blogs,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,820000,12,1280,720,314488
14509,67.583336,mpeg4,176,144,51225,Entertainment,12,15,777,0,792,47585,385164,0,432749,h264,109000,12,1920,1080,633092
14510,157.891,h264,480,360,406908,People & Blogs,29,87,4646,0,4733,1776729,6254165,0,8030894,h264,5000000,25,480,360,219464
14511,80.536,h264,480,360,690041,Travel & Events,29,43,2374,0,2417,618732,6327913,0,6946645,h264,820000,15,1280,720,330584
14512,645.84,vp8,320,240,95903,Entertainment,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,242000,12,1280,720,317240
14513,176.901,vp8,480,360,26968,News & Politics,25.113636,38,4382,0,4420,393395,202954,0,596349,h264,3000000,25,1920,1080,653996
14514,127.221664,h264,1920,1080,3080852,Travel & Events,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,5000000,12,640,480,217544
14515,395.44,vp8,1280,720,1611942,Howto & Style,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,vp8,109000,25,1920,1080,221160
14516,43.827,flv,320,240,272273,Gaming,25,23,1081,0,1104,137210,1354404,0,1491614,h264,56000,25,1280,720,296992
14517,1768.9417,mpeg4,176,144,56152,Howto & Style,12,354,20873,0,21227,1382103,11034284,0,12416387,vp8,109000,15,1920,1080,221160
14518,339.667,h264,640,480,257699,Entertainment,30,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,3000000,24,1920,1080,219480
14519,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,56000,25,1280,720,215712
14520,448.575,vp8,1280,720,2052426,Comedy,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,242000,15,1280,720,217080
14521,204.938,h264,480,360,297373,News & Politics,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,29.97,1920,1080,114052
14522,256.20834,mpeg4,176,144,57565,Film & Animation,12,56,3018,0,3074,302900,1540700,0,1843600,h264,109000,29.97,1920,1080,664328
14523,52.68,h264,480,360,372001,Entertainment,25,53,1265,0,1318,870136,1579497,0,2449633,h264,820000,15,480,360,155028
14524,274.541,vp8,480,360,139791,Entertainment,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,820000,24,640,480,216820
14525,143.03334,mpeg4,176,144,51082,Sports,12,31,1685,0,1716,56405,856907,0,913312,mpeg4,539000,29.97,1920,1080,219480
14526,52.68,h264,480,360,372001,Gaming,25,53,1265,0,1318,870136,1579497,0,2449633,h264,5000000,15,1280,720,324616
14527,292.092,h264,480,360,480125,Entertainment,29,156,8599,0,8755,2375028,15155062,0,17530090,vp8,539000,24,1280,720,219480
14528,274.541,vp8,480,360,139791,Nonprofits & Activis,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,3000000,25,1280,720,318100
14529,167.39166,h264,1280,720,2207484,Music,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,5000000,12,640,480,219656
14530,67.583336,mpeg4,176,144,51225,People & Blogs,12,15,777,0,792,47585,385164,0,432749,vp8,820000,29.97,1920,1080,219480
14531,106.765,h264,1280,720,849586,People & Blogs,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,3000000,12,1920,1080,691976
14532,282.56,h264,640,480,559834,Entertainment,25,145,6920,0,7065,4966509,14806840,0,19773349,h264,3000000,24,480,360,221152
14533,39.055,h264,1920,1080,5992818,Sports,30,26,1144,0,1170,839251,28416939,0,29256190,flv,5000000,24,640,480,216020
14534,256.20834,mpeg4,176,144,57565,Comedy,12,56,3018,0,3074,302900,1540700,0,1843600,h264,539000,25,1920,1080,663900
14535,440.967,h264,320,240,281642,Gaming,30,236,12994,0,13230,2444863,13079542,0,15524405,mpeg4,820000,29.97,1280,720,219656
14536,384.451,h264,640,480,646432,People & Blogs,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,539000,12,1920,1080,677404
14537,43.827,flv,320,240,272273,Film & Animation,25,23,1081,0,1104,137210,1354404,0,1491614,h264,56000,15,1280,720,295400
14538,339.667,h264,640,480,257699,News & Politics,30,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,109000,29.97,1920,1080,219480
14539,163.897,flv,320,240,267032,Entertainment,29,87,4826,0,4913,824159,4646573,0,5470732,h264,56000,15,1920,1080,619052
14540,217.518,h264,480,360,83054,Gaming,29,112,6408,0,6520,406683,1851539,0,2258222,h264,820000,15,1920,1080,650868
14541,304.927,vp8,320,240,134334,Music,25.075659,82,7541,0,7623,833754,4286526,0,5120280,vp8,5000000,24,1920,1080,216820
14542,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,820000,15,1280,720,318136
14543,452.689,vp8,320,240,66680,Gaming,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,242000,15,1920,1080,647416
14544,167.39166,h264,1280,720,2207484,People & Blogs,24,86,3931,0,4017,4369420,41819887,0,46189307,mpeg4,242000,29.97,1920,1080,219656
14545,33.09,h264,320,240,279173,Science & Technology,13,22,434,0,456,101794,1052937,0,1154731,mpeg4,5000000,29.97,1280,720,219480
14546,95.462,h264,640,480,809256,Music,29,51,2811,0,2862,886496,8770159,0,9656655,mpeg4,3000000,25,1280,720,221160
14547,59.883,vp8,1280,720,994960,People & Blogs,30.38983,13,1780,0,1793,481774,6965881,0,7447655,vp8,539000,29.97,1280,720,155028
14548,222.53334,h264,480,360,500449,News & Politics,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,109000,29.97,1280,720,321976
14549,80.536,h264,480,360,690041,Music,29,43,2374,0,2417,618732,6327913,0,6946645,vp8,242000,24,1280,720,219480
14550,157.80167,h264,1280,720,2885589,Pets & Animals,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,820000,24,1920,1080,216056
14551,1768.9417,mpeg4,176,144,56152,Music,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,539000,24,640,480,243396
14552,39.055,h264,1920,1080,5992818,Gaming,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,56000,25,640,480,215848
14553,52.68,h264,480,360,372001,Entertainment,25,53,1265,0,1318,870136,1579497,0,2449633,mpeg4,5000000,15,1920,1080,140080
14554,440.967,h264,320,240,281642,Autos & Vehicles,30,236,12994,0,13230,2444863,13079542,0,15524405,vp8,109000,24,1280,720,219656
14555,522.919,vp8,480,360,385640,Pets & Animals,27.034483,129,13983,0,14112,3249995,21957345,0,25207340,vp8,3000000,15,1280,720,46668
14556,448.575,vp8,1280,720,2052426,Entertainment,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,flv,5000000,29.97,1920,1080,217080
14557,384.451,h264,640,480,646432,Travel & Events,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,5000000,15,1920,1080,683308
14558,473,h264,320,240,164017,Music,25,198,10924,704,11826,1419320,8047423,0,9697521,h264,242000,12,1920,1080,644328
14559,274.541,vp8,480,360,139791,Sports,30.029198,58,8170,0,8228,802625,3994697,0,4797322,vp8,5000000,12,1920,1080,216820
14560,86.486,h264,640,480,356037,Entertainment,29,46,2547,0,2593,819680,3029350,0,3849030,h264,820000,25,1920,1080,671408
14561,176.901,vp8,480,360,26968,People & Blogs,25.113636,38,4382,0,4420,393395,202954,0,596349,mpeg4,109000,25,1920,1080,218932
14562,110.966995,h264,480,360,397112,Science & Technology,30,59,3271,0,3330,529627,4978664,0,5508291,mpeg4,820000,29.97,1920,1080,216820
14563,177.33333,mpeg4,176,144,53707,Entertainment,12,37,2091,0,2128,100969,1089548,0,1190517,vp8,820000,12,1920,1080,163024
14564,217.518,h264,480,360,83054,Howto & Style,29,112,6408,0,6520,406683,1851539,0,2258222,h264,539000,29.97,1920,1080,648372
14565,107.443,vp8,480,360,320011,Gaming,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,539000,24,640,480,216820
14566,326.58832,h264,1920,1080,5999648,News & Politics,23,174,7656,0,7830,16603953,228322925,0,244926878,mpeg4,539000,15,1920,1080,218932
14567,225.08,h264,480,360,538452,Music,25,113,5515,0,5628,1873408,13275961,0,15149369,vp8,56000,12,1920,1080,216820
14568,448.575,vp8,1280,720,2052426,Entertainment,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,56000,12,1920,1080,217080
14569,216.55,h264,320,240,291150,Music,29,112,6379,0,6491,1789334,6091735,0,7881069,h264,5000000,25,1920,1080,644224
14570,860.056,vp8,1280,720,2688309,Entertainment,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,820000,12,1280,720,262552
14571,326.58832,h264,1920,1080,5999648,Comedy,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,56000,12,1280,720,218932
14572,750.433,vp8,1280,720,794075,Comedy,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,h264,5000000,12,640,480,174992
14573,177.33333,mpeg4,176,144,53707,People & Blogs,12,37,2091,0,2128,100969,1089548,0,1190517,h264,539000,12,1920,1080,634072
14574,714.371,vp8,1280,720,652356,Entertainment,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,mpeg4,3000000,29.97,1920,1080,164888
14575,127.221664,h264,1920,1080,3080852,Gaming,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,3000000,29.97,176,144,217544
14576,426.945,h264,1280,720,1064703,People & Blogs,29,228,12567,0,12795,11297544,45523691,0,56821235,vp8,539000,25,1920,1080,219480
14577,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,3000000,12,480,360,215940
